id_empresa;total_recebido;num_transacoes_recebidas;num_clientes_unicos;total_pago;num_transacoes_pagas;num_fornecedores_unicos;fluxo_caixa_liquido;ticket_medio_recebido;ticket_medio_pago;faturamento;setor_cnae;cluster;momento_empresa
CNPJ_05332;103127,0;9,0;3,0;174612,0;7,0;5,0;-71485,0;11458,555555555555;24944,571428571428;295269,0;Cultivo de trigo;0;Declínio
CNPJ_05333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16004002,0;Hotéis e pousadas;0;Declínio
CNPJ_05334;22686,0;4,0;2,0;0,0;0,0;0,0;22686,0;5671,5;0,0;2929817,0;Produção de ferro-gusa;0;Declínio
CNPJ_05335;1731,0;2,0;2,0;0,0;0,0;0,0;1731,0;865,5;0,0;461652,0;Construção de edifícios;0;Declínio
CNPJ_05336;0,0;0,0;0,0;6369,0;2,0;2,0;-6369,0;0,0;3184,5;262162,0;Fabricação de produtos químicos;0;Declínio
CNPJ_05337;175,0;1,0;1,0;71,0;1,0;1,0;104,0;175,0;71,0;1599635,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05338;355,0;1,0;1,0;0,0;0,0;0,0;355,0;355,0;0,0;252093,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_05339;123,0;3,0;1,0;25,0;1,0;1,0;98,0;41,0;25,0;2578492,0;Televisão por assinatura;0;Declínio
CNPJ_05340;0,0;0,0;0,0;303,0;1,0;1,0;-303,0;0,0;303,0;11664778,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_05341;4696,0;3,0;1,0;1812,0;1,0;1,0;2884,0;1565,3333333333333;1812,0;1052897,0;Fabricação de automóveis;0;Declínio
CNPJ_05342;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;168417095,0;Televisão por assinatura;3;Início
CNPJ_05343;33,0;1,0;1,0;1192961,0;18,0;17,0;-1192928,0;33,0;66275,61111111111;1757371,0;Construção de barragens;0;Declínio
CNPJ_05344;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2288153,0;Comércio atacadista de calçados;0;Declínio
CNPJ_05345;163,0;3,0;1,0;0,0;0,0;0,0;163,0;54,333333333333336;0,0;2901794,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_05346;4901346,0;73,0;28,0;2969648,0;24,0;19,0;1931698,0;67141,72602739726;123735,33333333333;3868241,0;Comércio atacadista de tecidos;1;Maturidade
CNPJ_05347;0,0;0,0;0,0;4027,0;2,0;2,0;-4027,0;0,0;2013,5;1163742,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_05348;0,0;0,0;0,0;827,0;1,0;1,0;-827,0;0,0;827,0;1809989,0;Extração de minério de ferro;0;Declínio
CNPJ_05349;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25711423,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_05350;11084447,0;160,0;72,0;4225378,0;37,0;26,0;6859069,0;69277,79375;114199,4054054054;1197283,0;Montagem industrial;1;Maturidade
CNPJ_05351;0,0;0,0;0,0;7650,0;1,0;1,0;-7650,0;0,0;7650,0;239817,0;Saneamento básico;0;Declínio
CNPJ_05352;0,0;0,0;0,0;7590,0;2,0;2,0;-7590,0;0,0;3795,0;21779995,0;Extração de minério de ferro;0;Declínio
CNPJ_05353;5685,0;4,0;2,0;10225,0;4,0;2,0;-4540,0;1421,25;2556,25;17955393,0;Comércio atacadista de tecidos;0;Declínio
CNPJ_05354;193,0;1,0;1,0;0,0;0,0;0,0;193,0;193,0;0,0;420602,0;Restaurantes e similares;0;Declínio
CNPJ_05355;0,0;0,0;0,0;231,0;1,0;1,0;-231,0;0,0;231,0;1916955,0;Televisão aberta;0;Declínio
CNPJ_05356;0,0;0,0;0,0;2891,0;2,0;2,0;-2891,0;0,0;1445,5;40326739,0;Montagem industrial;0;Declínio
CNPJ_05357;469450,0;11,0;5,0;4932487,0;26,0;23,0;-4463037,0;42677,27272727273;189711,03846153847;271367,0;Cultivo de trigo;0;Declínio
CNPJ_05358;0,0;0,0;0,0;5494,0;2,0;2,0;-5494,0;0,0;2747,0;603263,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_05359;3330,0;3,0;1,0;2070,0;1,0;1,0;1260,0;1110,0;2070,0;9581026,0;Planos de saúde;0;Declínio
CNPJ_05360;0,0;0,0;0,0;88,0;1,0;1,0;-88,0;0,0;88,0;1245301,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_05361;1470,0;2,0;2,0;822,0;1,0;1,0;648,0;735,0;822,0;154334287,0;Comércio atacadista de alimentos;3;Início
CNPJ_05362;2418950,0;67,0;33,0;687844,0;11,0;9,0;1731106,0;36103,73134328358;62531,27272727273;1646868,0;Planos de saúde;0;Declínio
CNPJ_05363;0,0;0,0;0,0;120,0;1,0;1,0;-120,0;0,0;120,0;2619951,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05364;17713379,0;178,0;79,0;9448484,0;61,0;47,0;8264895,0;99513,36516853933;154893,18032786885;144118560,0;Atividades hospitalares;1;Maturidade
CNPJ_05365;0,0;0,0;0,0;7738,0;3,0;1,0;-7738,0;0,0;2579,3333333333335;2308294,0;Produção de alumínio;0;Declínio
CNPJ_05366;1776,0;3,0;1,0;2118,0;2,0;2,0;-342,0;592,0;1059,0;5274305,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05367;12709,0;2,0;2,0;4931,0;1,0;1,0;7778,0;6354,5;4931,0;61369236,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_05368;0,0;0,0;0,0;646,0;1,0;1,0;-646,0;0,0;646,0;1324958,0;Distribuição de energia elétrica;0;Declínio
CNPJ_05369;15,0;1,0;1,0;0,0;0,0;0,0;15,0;15,0;0,0;1163050,0;Correios e entregas expressas;0;Declínio
CNPJ_05370;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2168556,0;Planos de saúde;0;Declínio
CNPJ_05371;9004,0;3,0;3,0;4506,0;2,0;2,0;4498,0;3001,3333333333335;2253,0;1076691,0;Cultivo de arroz;0;Declínio
CNPJ_05372;65,0;1,0;1,0;34,0;1,0;1,0;31,0;65,0;34,0;208440,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05373;0,0;0,0;0,0;24993,0;3,0;3,0;-24993,0;0,0;8331,0;168679,0;Geração de energia elétrica;0;Declínio
CNPJ_05374;0,0;0,0;0,0;18480,0;2,0;2,0;-18480,0;0,0;9240,0;2560465,0;Extração de minério de ferro;0;Declínio
CNPJ_05375;71,0;2,0;2,0;0,0;0,0;0,0;71,0;35,5;0,0;2837210,0;Comércio atacadista de calçados;0;Declínio
CNPJ_05376;5340336,0;78,0;33,0;1980330,0;19,0;16,0;3360006,0;68465,84615384616;104227,8947368421;1485190,0;Fabricação de automóveis;1;Maturidade
CNPJ_05377;151,0;1,0;1,0;201,0;1,0;1,0;-50,0;151,0;201,0;186818,0;Cultivo de milho;0;Declínio
CNPJ_05378;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1465376,0;Cultivo de soja;0;Declínio
CNPJ_05379;232426,0;14,0;6,0;275042,0;7,0;5,0;-42616,0;16601,85714285714;39291,71428571428;1302178,0;Cultivo de trigo;0;Declínio
CNPJ_05380;82589,0;7,0;3,0;2962,0;1,0;1,0;79627,0;11798,42857142857;2962,0;1765779,0;Fabricação de papel;0;Declínio
CNPJ_05381;18003003,0;194,0;83,0;3589857,0;33,0;26,0;14413146,0;92798,98453608247;108783,54545454546;19322720,0;Cultivo de milho;1;Maturidade
CNPJ_05382;0,0;0,0;0,0;36,0;1,0;1,0;-36,0;0,0;36,0;136130,0;Correios e entregas expressas;0;Declínio
CNPJ_05383;0,0;0,0;0,0;48,0;1,0;1,0;-48,0;0,0;48,0;1783445,0;Extração de minério de ferro;0;Declínio
CNPJ_05384;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8102810,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_05385;7541,0;5,0;3,0;0,0;0,0;0,0;7541,0;1508,2;0,0;1008805,0;Padaria e confeitaria;0;Declínio
CNPJ_05386;0,0;0,0;0,0;12,0;1,0;1,0;-12,0;0,0;12,0;573338,0;Fabricação de papel;0;Declínio
CNPJ_05387;2114,0;1,0;1,0;0,0;0,0;0,0;2114,0;2114,0;0,0;149712262,0;Obras de infraestrutura elétrica;3;Início
CNPJ_05388;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61145674,0;Construção de barragens;0;Declínio
CNPJ_05389;356964,0;36,0;14,0;21153,0;3,0;3,0;335811,0;9915,666666666666;7051,0;273858,0;Seguros de vida;0;Declínio
CNPJ_05390;44,0;1,0;1,0;0,0;0,0;0,0;44,0;44,0;0,0;1587199,0;Cultivo de trigo;0;Declínio
CNPJ_05391;7251766,0;115,0;49,0;1570901,0;19,0;14,0;5680865,0;63058,8347826087;82679,0;139620957,0;Distribuição de energia elétrica;1;Maturidade
CNPJ_05392;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;135722,0;Fabricação de produtos químicos;0;Declínio
CNPJ_05393;40191,0;3,0;1,0;71103,0;5,0;4,0;-30912,0;13397,0;14220,6;1694607,0;Cultivo de trigo;0;Declínio
CNPJ_05394;19155,0;3,0;2,0;0,0;0,0;0,0;19155,0;6385,0;0,0;150266152,0;Comércio atacadista de alimentos;3;Início
CNPJ_05395;6301,0;3,0;1,0;12082,0;4,0;2,0;-5781,0;2100,3333333333335;3020,5;183929171,0;Comércio atacadista de medicamentos;3;Início
CNPJ_05396;3388,0;4,0;2,0;0,0;0,0;0,0;3388,0;847,0;0,0;1508930,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_05397;2642943,0;62,0;28,0;1390385,0;18,0;16,0;1252558,0;42628,1129032258;77243,61111111111;250775,0;Distribuição de energia elétrica;0;Declínio
CNPJ_05398;16,0;1,0;1,0;894,0;1,0;1,0;-878,0;16,0;894,0;2139548,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_05399;0,0;0,0;0,0;27,0;1,0;1,0;-27,0;0,0;27,0;2918492,0;Fabricação de automóveis;0;Declínio
CNPJ_05400;8777,0;2,0;2,0;0,0;0,0;0,0;8777,0;4388,5;0,0;1058529,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05401;0,0;0,0;0,0;38,0;1,0;1,0;-38,0;0,0;38,0;64216712,0;Transporte rodoviário de carga;0;Declínio
CNPJ_05402;0,0;0,0;0,0;54,0;1,0;1,0;-54,0;0,0;54,0;1873110,0;Telecomunicações sem fio;0;Declínio
CNPJ_05403;265,0;4,0;2,0;340,0;1,0;1,0;-75,0;66,25;340,0;17534285,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_05404;334,0;5,0;3,0;0,0;0,0;0,0;334,0;66,8;0,0;2729891,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05405;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2285285,0;Produção de alumínio;0;Declínio
CNPJ_05406;88,0;1,0;1,0;451,0;1,0;1,0;-363,0;88,0;451,0;1506377,0;Produção de alumínio;0;Declínio
CNPJ_05407;0,0;0,0;0,0;11,0;1,0;1,0;-11,0;0,0;11,0;1498317,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_05408;51,0;1,0;1,0;0,0;0,0;0,0;51,0;51,0;0,0;1285565,0;Produção de alumínio;0;Declínio
CNPJ_05409;2807,0;3,0;1,0;0,0;0,0;0,0;2807,0;935,6666666666666;0,0;774659,0;Padaria e confeitaria;0;Declínio
CNPJ_05410;316,0;4,0;2,0;132,0;2,0;2,0;184,0;79,0;66,0;2946269,0;Fabricação de automóveis;0;Declínio
CNPJ_05411;5556,0;5,0;3,0;0,0;0,0;0,0;5556,0;1111,2;0,0;1549597,0;Produção de ferro-gusa;0;Declínio
CNPJ_05412;27340,0;10,0;4,0;0,0;0,0;0,0;27340,0;2734,0;0,0;9245418,0;Planos de saúde;0;Declínio
CNPJ_05413;155213,0;12,0;6,0;79794,0;3,0;3,0;75419,0;12934,416666666666;26598,0;2676869,0;Planos de saúde;0;Declínio
CNPJ_05414;99642,0;7,0;3,0;133459,0;5,0;5,0;-33817,0;14234,57142857143;26691,8;122894,0;Restaurantes e similares;0;Declínio
CNPJ_05415;0,0;0,0;0,0;2563885,0;27,0;26,0;-2563885,0;0,0;94958,70370370371;75560,0;Armazenamento geral;0;Declínio
CNPJ_05416;245,0;1,0;1,0;4553661,0;31,0;25,0;-4553416,0;245,0;146892,29032258064;2020601,0;Televisão por assinatura;0;Declínio
CNPJ_05417;26,0;1,0;1,0;0,0;0,0;0,0;26,0;26,0;0,0;89332,0;Cultivo de soja;0;Declínio
CNPJ_05418;0,0;0,0;0,0;335465,0;15,0;11,0;-335465,0;0,0;22364,333333333332;1501889,0;Cultivo de trigo;0;Declínio
CNPJ_05419;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55702,0;Administração pública;0;Declínio
CNPJ_05420;0,0;0,0;0,0;45,0;1,0;1,0;-45,0;0,0;45,0;238665,0;Educação superior;0;Declínio
CNPJ_05421;0,0;0,0;0,0;604,0;1,0;1,0;-604,0;0,0;604,0;968860,0;Cultivo de trigo;0;Declínio
CNPJ_05422;0,0;0,0;0,0;322,0;1,0;1,0;-322,0;0,0;322,0;1330460,0;Cultivo de arroz;0;Declínio
CNPJ_05423;6478,0;1,0;1,0;0,0;0,0;0,0;6478,0;6478,0;0,0;231980,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_05424;0,0;0,0;0,0;287,0;1,0;1,0;-287,0;0,0;287,0;125787946,0;Montagem industrial;3;Início
CNPJ_05425;3502,0;1,0;1,0;6461,0;1,0;1,0;-2959,0;3502,0;6461,0;169098,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_05426;424880,0;23,0;12,0;122135,0;4,0;4,0;302745,0;18473,043478260868;30533,75;2362799,0;Seguros de vida;0;Declínio
CNPJ_05427;0,0;0,0;0,0;140,0;1,0;1,0;-140,0;0,0;140,0;716587,0;Armazenamento geral;0;Declínio
CNPJ_05428;0,0;0,0;0,0;53,0;1,0;1,0;-53,0;0,0;53,0;73736,0;Hotéis e pousadas;0;Declínio
CNPJ_05429;359,0;1,0;1,0;0,0;0,0;0,0;359,0;359,0;0,0;2440825,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_05430;5346,0;4,0;2,0;0,0;0,0;0,0;5346,0;1336,5;0,0;220056,0;Fabricação de automóveis;0;Declínio
CNPJ_05431;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1586842,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05432;0,0;0,0;0,0;3494,0;1,0;1,0;-3494,0;0,0;3494,0;121228,0;Extração de minério de ferro;0;Declínio
CNPJ_05433;22,0;1,0;1,0;412,0;1,0;1,0;-390,0;22,0;412,0;1894952,0;Montagem industrial;0;Declínio
CNPJ_05434;0,0;0,0;0,0;53,0;1,0;1,0;-53,0;0,0;53,0;216913,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05435;8328222,0;117,0;55,0;5049013,0;43,0;39,0;3279209,0;71181,38461538461;117418,90697674418;2890352,0;Fabricação de produtos químicos;1;Maturidade
CNPJ_05436;331,0;3,0;3,0;0,0;0,0;0,0;331,0;110,33333333333333;0,0;1786339,0;Construção de rodovias;0;Declínio
CNPJ_05437;63,0;1,0;1,0;0,0;0,0;0,0;63,0;63,0;0,0;15896471,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05438;14333,0;6,0;2,0;0,0;0,0;0,0;14333,0;2388,8333333333335;0,0;3095389,0;Cultivo de milho;0;Declínio
CNPJ_05439;20114183,0;210,0;92,0;5477974,0;41,0;32,0;14636209,0;95781,8238095238;133609,1219512195;737392,0;Construção de edifícios;1;Maturidade
CNPJ_05440;0,0;0,0;0,0;117,0;1,0;1,0;-117,0;0,0;117,0;976156,0;Comércio varejista de alimentos;0;Declínio
CNPJ_05441;27,0;1,0;1,0;0,0;0,0;0,0;27,0;27,0;0,0;1831862,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_05442;71,0;1,0;1,0;0,0;0,0;0,0;71,0;71,0;0,0;1885893,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05443;140636,0;13,0;7,0;89167,0;6,0;4,0;51469,0;10818,153846153846;14861,166666666666;25203384,0;Comércio varejista de alimentos;0;Declínio
CNPJ_05444;43,0;1,0;1,0;0,0;0,0;0,0;43,0;43,0;0,0;272554,0;Produção cinematográfica;0;Declínio
CNPJ_05445;14582,0;4,0;2,0;0,0;0,0;0,0;14582,0;3645,5;0,0;25952012,0;Correios e entregas expressas;0;Declínio
CNPJ_05446;318,0;3,0;1,0;0,0;0,0;0,0;318,0;106,0;0,0;2123533,0;Educação superior;0;Declínio
CNPJ_05447;40,0;1,0;1,0;3190,0;1,0;1,0;-3150,0;40,0;3190,0;142173977,0;Atividades de bancos múltiplos;3;Início
CNPJ_05448;30727,0;14,0;6,0;2641,0;1,0;1,0;28086,0;2194,785714285714;2641,0;844305,0;Produção de alumínio;0;Declínio
CNPJ_05449;2071,0;6,0;4,0;250,0;1,0;1,0;1821,0;345,1666666666667;250,0;66628,0;Padaria e confeitaria;0;Declínio
CNPJ_05450;0,0;0,0;0,0;99,0;1,0;1,0;-99,0;0,0;99,0;22511679,0;Produção de ferro-gusa;0;Declínio
CNPJ_05451;17910,0;8,0;4,0;712,0;1,0;1,0;17198,0;2238,75;712,0;2257454,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_05452;1045,0;3,0;1,0;0,0;0,0;0,0;1045,0;348,3333333333333;0,0;243388,0;Transporte rodoviário de carga;0;Declínio
CNPJ_05453;100,0;1,0;1,0;0,0;0,0;0,0;100,0;100,0;0,0;1923335,0;Correios e entregas expressas;0;Declínio
CNPJ_05454;0,0;0,0;0,0;207,0;2,0;2,0;-207,0;0,0;103,5;186899,0;Produção de ferro-gusa;0;Declínio
CNPJ_05455;3951,0;3,0;1,0;1083,0;1,0;1,0;2868,0;1317,0;1083,0;1455595,0;Cultivo de milho;0;Declínio
CNPJ_05456;10315150,0;130,0;55,0;5807319,0;40,0;28,0;4507831,0;79347,30769230769;145182,975;158422,0;Comércio atacadista de alimentos;1;Maturidade
CNPJ_05457;0,0;0,0;0,0;16,0;1,0;1,0;-16,0;0,0;16,0;293910,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_05458;0,0;0,0;0,0;133182,0;7,0;5,0;-133182,0;0,0;19026,0;112437,0;Padaria e confeitaria;0;Declínio
CNPJ_05459;0,0;0,0;0,0;170,0;1,0;1,0;-170,0;0,0;170,0;1948783,0;Construção de rodovias;0;Declínio
CNPJ_05460;0,0;0,0;0,0;8402,0;2,0;2,0;-8402,0;0,0;4201,0;156059,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_05461;35709,0;11,0;5,0;0,0;0,0;0,0;35709,0;3246,2727272727275;0,0;151122,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_05462;662,0;1,0;1,0;0,0;0,0;0,0;662,0;662,0;0,0;808480,0;Produção de ferro-gusa;0;Declínio
CNPJ_05463;0,0;0,0;0,0;61,0;1,0;1,0;-61,0;0,0;61,0;31794192,0;Construção de barragens;0;Declínio
CNPJ_05464;0,0;0,0;0,0;5148,0;2,0;2,0;-5148,0;0,0;2574,0;2479926,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_05465;1942,0;4,0;2,0;182,0;1,0;1,0;1760,0;485,5;182,0;103171,0;Produção de ferro-gusa;0;Declínio
CNPJ_05466;35896,0;3,0;1,0;785111,0;13,0;13,0;-749215,0;11965,333333333334;60393,153846153844;2746291,0;Extração de petróleo e gás natural;0;Declínio
CNPJ_05467;34,0;1,0;1,0;0,0;0,0;0,0;34,0;34,0;0,0;1245604,0;Fabricação de móveis;0;Declínio
CNPJ_05468;30288,0;3,0;1,0;213851,0;8,0;6,0;-183563,0;10096,0;26731,375;1139546,0;Fabricação de móveis;0;Declínio
CNPJ_05469;3821,0;3,0;1,0;301,0;1,0;1,0;3520,0;1273,6666666666667;301,0;170619,0;Distribuição de energia elétrica;0;Declínio
CNPJ_05470;1764545,0;60,0;25,0;500935,0;9,0;9,0;1263610,0;29409,083333333332;55659,444444444445;2292104,0;Saneamento básico;0;Declínio
CNPJ_05471;154676,0;17,0;7,0;1218,0;1,0;1,0;153458,0;9098,588235294117;1218,0;53572,0;Saneamento básico;0;Declínio
CNPJ_05472;32,0;1,0;1,0;0,0;0,0;0,0;32,0;32,0;0,0;1860113,0;Saneamento básico;0;Declínio
CNPJ_05473;319,0;3,0;1,0;319,0;1,0;1,0;0,0;106,33333333333333;319,0;5600023,0;Televisão por assinatura;0;Declínio
CNPJ_05474;9375,0;1,0;1,0;238140,0;6,0;6,0;-228765,0;9375,0;39690,0;108421,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_05475;138,0;4,0;2,0;0,0;0,0;0,0;138,0;34,5;0,0;1747826,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_05476;263,0;1,0;1,0;81,0;1,0;1,0;182,0;263,0;81,0;469150,0;Televisão por assinatura;0;Declínio
CNPJ_05477;0,0;0,0;0,0;107,0;1,0;1,0;-107,0;0,0;107,0;2195422,0;Geração de energia elétrica;0;Declínio
CNPJ_05478;3286362,0;40,0;22,0;2677130,0;27,0;17,0;609232,0;82159,05;99152,96296296296;2877146,0;Fabricação de automóveis;1;Maturidade
CNPJ_05479;59,0;1,0;1,0;2499076,0;27,0;25,0;-2499017,0;59,0;92558,37037037036;127444413,0;Transporte ferroviário de carga;3;Início
CNPJ_05480;4979,0;3,0;1,0;0,0;0,0;0,0;4979,0;1659,6666666666667;0,0;292418,0;Comércio atacadista de calçados;0;Declínio
CNPJ_05481;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1540964,0;Produção de ferro-gusa;0;Declínio
CNPJ_05482;0,0;0,0;0,0;332,0;1,0;1,0;-332,0;0,0;332,0;222104,0;Consultoria empresarial;0;Declínio
CNPJ_05483;0,0;0,0;0,0;22,0;1,0;1,0;-22,0;0,0;22,0;2310949,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_05484;26456,0;22,0;8,0;3874,0;3,0;1,0;22582,0;1202,5454545454545;1291,3333333333333;21623550,0;Televisão por assinatura;0;Declínio
CNPJ_05485;0,0;0,0;0,0;714,0;1,0;1,0;-714,0;0,0;714,0;68168,0;Armazenamento geral;0;Declínio
CNPJ_05486;0,0;0,0;0,0;22,0;1,0;1,0;-22,0;0,0;22,0;671704,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05487;0,0;0,0;0,0;8,0;1,0;1,0;-8,0;0,0;8,0;166429,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_05488;84,0;1,0;1,0;0,0;0,0;0,0;84,0;84,0;0,0;2639902,0;Defesa nacional;0;Declínio
CNPJ_05489;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;89527,0;Televisão por assinatura;0;Declínio
CNPJ_05490;14380,0;10,0;4,0;7725,0;2,0;2,0;6655,0;1438,0;3862,5;1597820,0;Consultoria empresarial;0;Declínio
CNPJ_05491;53140,0;19,0;7,0;13303,0;2,0;2,0;39837,0;2796,842105263158;6651,5;1827041,0;Geração de energia elétrica;0;Declínio
CNPJ_05492;115,0;1,0;1,0;810,0;1,0;1,0;-695,0;115,0;810,0;1488858,0;Saneamento básico;0;Declínio
CNPJ_05493;338,0;1,0;1,0;45,0;1,0;1,0;293,0;338,0;45,0;185942,0;Planos de saúde;0;Declínio
CNPJ_05494;0,0;0,0;0,0;1253,0;1,0;1,0;-1253,0;0,0;1253,0;97048,0;Transporte ferroviário de carga;0;Declínio
CNPJ_05495;3462677,0;50,0;21,0;3930755,0;44,0;39,0;-468078,0;69253,54;89335,34090909091;133839585,0;Comércio varejista de alimentos;3;Início
CNPJ_05496;62,0;1,0;1,0;0,0;0,0;0,0;62,0;62,0;0,0;834864,0;Cultivo de soja;0;Declínio
CNPJ_05497;3295,0;3,0;1,0;394,0;1,0;1,0;2901,0;1098,3333333333333;394,0;2310626,0;Televisão por assinatura;0;Declínio
CNPJ_05498;1330,0;2,0;2,0;2054,0;1,0;1,0;-724,0;665,0;2054,0;1002179,0;Produção de ferro-gusa;0;Declínio
CNPJ_05499;13512,0;10,0;4,0;0,0;0,0;0,0;13512,0;1351,2;0,0;212320,0;Comércio atacadista de tecidos;0;Declínio
CNPJ_05500;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2145467,0;Defesa nacional;0;Declínio
CNPJ_05501;11820,0;5,0;3,0;3619,0;3,0;3,0;8201,0;2364,0;1206,3333333333333;2291730,0;Construção de edifícios;0;Declínio
CNPJ_05502;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8178953,0;Cultivo de milho;0;Declínio
CNPJ_05503;61788,0;10,0;4,0;14894,0;2,0;2,0;46894,0;6178,8;7447,0;2964348,0;Seguros de vida;0;Declínio
CNPJ_05504;0,0;0,0;0,0;48,0;1,0;1,0;-48,0;0,0;48,0;235580,0;Extração de petróleo e gás natural;0;Declínio
CNPJ_05505;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2728789,0;Transporte rodoviário de carga;0;Declínio
CNPJ_05506;0,0;0,0;0,0;1398,0;1,0;1,0;-1398,0;0,0;1398,0;2332069,0;Extração de petróleo e gás natural;0;Declínio
CNPJ_05507;315440,0;25,0;11,0;14459,0;3,0;3,0;300981,0;12617,6;4819,666666666667;248258,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_05508;0,0;0,0;0,0;73,0;1,0;1,0;-73,0;0,0;73,0;162170200,0;Planos de saúde;3;Início
CNPJ_05509;8282,0;5,0;3,0;277,0;1,0;1,0;8005,0;1656,4;277,0;582426,0;Construção de barragens;0;Declínio
CNPJ_05510;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1048819,0;Administração pública;0;Declínio
CNPJ_05511;0,0;0,0;0,0;1306,0;3,0;3,0;-1306,0;0,0;435,3333333333333;227530,0;Planos de saúde;0;Declínio
CNPJ_05512;0,0;0,0;0,0;419,0;1,0;1,0;-419,0;0,0;419,0;595923,0;Planos de saúde;0;Declínio
CNPJ_05513;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17457468,0;Produção cinematográfica;0;Declínio
CNPJ_05514;0,0;0,0;0,0;35,0;1,0;1,0;-35,0;0,0;35,0;2993057,0;Fabricação de automóveis;0;Declínio
CNPJ_05515;0,0;0,0;0,0;275,0;1,0;1,0;-275,0;0,0;275,0;2393388,0;Seguros de vida;0;Declínio
CNPJ_05516;10120350,0;138,0;65,0;3813125,0;36,0;27,0;6307225,0;73335,86956521739;105920,13888888889;26228611,0;Fabricação de automóveis;1;Maturidade
CNPJ_05517;184,0;3,0;1,0;37,0;1,0;1,0;147,0;61,333333333333336;37,0;17025196,0;Consultoria empresarial;0;Declínio
CNPJ_05518;938,0;1,0;1,0;0,0;0,0;0,0;938,0;938,0;0,0;811617,0;Cultivo de soja;0;Declínio
CNPJ_05519;172,0;3,0;1,0;0,0;0,0;0,0;172,0;57,333333333333336;0,0;2472568,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_05520;4480975,0;65,0;31,0;1999015,0;21,0;18,0;2481960,0;68938,07692307692;95191,19047619047;179799934,0;Atividades hospitalares;3;Início
CNPJ_05521;0,0;0,0;0,0;62,0;1,0;1,0;-62,0;0,0;62,0;2384443,0;Fabricação de produtos químicos;0;Declínio
CNPJ_05522;6529,0;4,0;2,0;0,0;0,0;0,0;6529,0;1632,25;0,0;124423,0;Telecomunicações sem fio;0;Declínio
